date,project_id,service,team,env,cost_usd
2025-09-09,proj-gamma,RDS,Core,prod,119.6
2025-09-09,proj-beta,EC2,Core,prod,381.05
2025-09-09,proj-beta,EC2,Data,prod,292.89
2025-09-09,proj-beta,S3,Core,staging,41.11
2025-09-09,proj-beta,EKS,Core,prod,160.85
2025-09-09,proj-gamma,Lambda,Web,prod,30.84
2025-09-09,proj-beta,Lambda,Web,dev,-4.74
2025-09-09,proj-gamma,EKS,Core,prod,166.29
2025-09-09,proj-beta,S3,Data,staging,18.58
2025-09-09,proj-gamma,S3,Core,prod,84.89
2025-09-10,proj-gamma,EKS,Web,staging,29.28
2025-09-10,proj-alpha,EC2,Data,prod,446.54
2025-09-10,proj-alpha,EC2,Web,staging,193.38
2025-09-10,proj-gamma,RDS,Core,staging,80.11
2025-09-10,proj-gamma,EC2,Core,prod,227.51
2025-09-10,proj-gamma,Lambda,Web,prod,51.06
2025-09-11,proj-gamma,EKS,Core,dev,21.5
2025-09-11,proj-alpha,EKS,Core,staging,72.94
2025-09-11,proj-gamma,Lambda,Web,prod,40.14
2025-09-11,proj-beta,Lambda,Core,staging,10.14
2025-09-11,proj-alpha,Lambda,Data,dev,7.02
2025-09-11,proj-beta,Lambda,Core,prod,29.9
2025-09-11,proj-alpha,EKS,Data,prod,209.06
2025-09-11,proj-gamma,S3,Web,dev,5.87
2025-09-11,proj-gamma,RDS,Data,dev,28.6
2025-09-11,proj-gamma,S3,Core,staging,33.33
2025-09-12,proj-gamma,EC2,Data,prod,370.44
2025-09-12,proj-beta,EC2,Core,staging,161.36
2025-09-12,proj-beta,Lambda,Core,prod,15.31
2025-09-12,proj-beta,EC2,Web,staging,225.95
2025-09-12,proj-alpha,Lambda,Data,staging,18.9
2025-09-12,proj-gamma,RDS,Core,prod,152.7
2025-09-12,proj-beta,Lambda,Web,prod,14.55
2025-09-12,proj-gamma,EKS,Web,dev,44.23
2025-09-13,proj-gamma,EC2,Data,prod,355.34
2025-09-13,proj-beta,S3,Web,prod,79.42
2025-09-13,proj-alpha,Lambda,Data,prod,34.78
2025-09-13,proj-beta,EC2,Data,dev,124.37
2025-09-13,proj-gamma,S3,Core,prod,48.27
2025-09-13,proj-gamma,Lambda,Web,prod,33.82
2025-09-13,proj-gamma,EKS,Data,prod,196.09
2025-09-13,proj-beta,Lambda,Web,staging,10.21
2025-09-13,proj-beta,S3,Data,prod,95.77
2025-09-14,proj-beta,RDS,Web,prod,137.97
2025-09-14,proj-gamma,S3,Web,prod,58.07
2025-09-14,proj-gamma,EKS,Core,prod,164.82
2025-09-14,proj-gamma,RDS,Core,prod,83.44
2025-09-14,proj-alpha,S3,Web,prod,78.46
2025-09-14,proj-beta,S3,Core,dev,19.58
2025-09-14,proj-beta,Lambda,Core,staging,14.43
2025-09-14,proj-beta,RDS,Web,prod,98.51
2025-09-14,proj-alpha,Lambda,Web,dev,9.49
2025-09-14,proj-alpha,RDS,Web,prod,134.41
2025-09-15,proj-alpha,Lambda,Core,dev,25.85
2025-09-15,proj-alpha,RDS,Data,prod,84.61
2025-09-15,proj-gamma,EKS,Web,prod,102.35
2025-09-15,proj-beta,EC2,Web,staging,161.52
2025-09-15,proj-alpha,RDS,Core,prod,169.9
2025-09-15,proj-alpha,Lambda,Web,prod,47.17
2025-09-15,proj-gamma,Lambda,Web,staging,-2.34
2025-09-15,proj-alpha,EKS,Core,prod,177.42
2025-09-15,proj-beta,EKS,Core,prod,123.96
2025-09-15,proj-alpha,EC2,Data,prod,372.33
2025-09-16,proj-alpha,EKS,Data,staging,51.3
2025-09-16,proj-gamma,EC2,Core,prod,440.38
2025-09-16,proj-beta,RDS,Data,prod,85.11
2025-09-16,proj-alpha,Lambda,Core,prod,20.04
2025-09-16,proj-gamma,EC2,Core,staging,193.9
2025-09-16,proj-beta,EC2,Web,prod,250.71
2025-09-16,proj-alpha,EKS,Web,prod,119.6
2025-09-16,proj-gamma,EC2,Web,prod,326.73
2025-09-16,proj-beta,Lambda,Web,prod,45.39
2025-09-16,proj-gamma,EC2,Web,prod,426.03
2025-09-17,proj-beta,EKS,Web,prod,150.35
2025-09-17,proj-beta,EC2,Data,prod,292.57
2025-09-17,proj-gamma,EC2,Core,staging,254.12
2025-09-17,proj-gamma,S3,Data,prod,88.94
2025-09-17,proj-beta,Lambda,Data,prod,7.73
2025-09-17,proj-gamma,Lambda,Core,staging,22.51
2025-09-18,proj-beta,Lambda,Web,prod,5.29
2025-09-18,proj-gamma,EKS,Web,prod,204.65
2025-09-18,proj-alpha,RDS,Data,prod,59.9
2025-09-18,proj-beta,EC2,Core,prod,302.29
2025-09-18,proj-alpha,Lambda,Web,prod,23.05
2025-09-18,proj-gamma,EKS,Data,prod,181.71
2025-09-18,proj-beta,EC2,Data,prod,440.88
2025-09-18,proj-beta,EC2,Data,staging,276.84
2025-09-18,proj-alpha,S3,Web,prod,53.72
2025-09-18,proj-gamma,EKS,Core,prod,127.81
2025-09-19,proj-beta,S3,Core,prod,70.65
2025-09-19,proj-beta,RDS,Data,prod,114.04
2025-09-19,proj-beta,EKS,Core,prod,139.58
2025-09-19,proj-gamma,Lambda,Data,staging,15.4
2025-09-19,proj-beta,Lambda,Web,prod,17.71
2025-09-19,proj-alpha,RDS,Data,dev,22.45
2025-09-19,proj-gamma,RDS,Web,staging,68.46
2025-09-20,proj-beta,EKS,Data,prod,243.3
2025-09-20,proj-beta,EKS,Data,prod,106.67
2025-09-20,proj-beta,RDS,Data,staging,54.37
2025-09-20,proj-beta,EKS,Data,prod,73.72
2025-09-20,proj-alpha,Lambda,Data,staging,15.01
2025-09-20,proj-beta,RDS,Core,prod,168.04
2025-09-20,proj-gamma,Lambda,Core,prod,29.63
2025-09-20,proj-alpha,RDS,Data,staging,62.76
2025-09-20,proj-beta,S3,Web,prod,46.6
2025-09-20,proj-beta,RDS,Web,prod,89.31
2025-09-21,proj-beta,RDS,Web,prod,125.57
2025-09-21,proj-alpha,EC2,Core,staging,224.79
2025-09-21,proj-gamma,EKS,Core,staging,75.36
2025-09-21,proj-alpha,S3,Core,prod,77.39
2025-09-21,proj-beta,EKS,Data,staging,92.02
2025-09-21,proj-beta,RDS,Data,prod,129.07
2025-09-22,proj-gamma,EC2,Data,prod,345.83
2025-09-22,proj-alpha,S3,Data,staging,53.74
2025-09-22,proj-alpha,EC2,Data,dev,126.14
2025-09-22,proj-gamma,RDS,Web,staging,81.34
2025-09-22,proj-gamma,EKS,Core,prod,152.57
2025-09-22,proj-gamma,EC2,Core,prod,320.01
2025-09-22,proj-gamma,EKS,Data,staging,60.0
2025-09-22,proj-gamma,S3,Core,dev,21.26
2025-09-23,proj-gamma,Lambda,Data,prod,18.58
2025-09-23,proj-alpha,RDS,Data,prod,118.43
2025-09-23,proj-gamma,EKS,Data,staging,73.18
2025-09-23,proj-gamma,EKS,Core,prod,125.93
2025-09-23,proj-alpha,S3,Core,prod,84.79
2025-09-23,proj-beta,S3,Web,staging,34.19
2025-09-23,proj-beta,RDS,Core,prod,120.93
2025-09-24,proj-gamma,EKS,Web,prod,129.19
2025-09-24,proj-gamma,RDS,Web,prod,154.76
2025-09-24,proj-beta,Lambda,Core,prod,9.27
2025-09-24,proj-alpha,Lambda,Web,staging,7.32
2025-09-24,proj-gamma,RDS,Data,prod,117.57
2025-09-24,proj-beta,EC2,Core,staging,199.99
2025-09-24,proj-beta,RDS,Data,staging,57.41
2025-09-24,proj-beta,EKS,Data,staging,63.9
2025-09-24,proj-alpha,EC2,Core,prod,427.54
2025-09-24,proj-alpha,S3,Web,dev,16.51
2025-09-25,proj-gamma,Lambda,Web,staging,15.07
2025-09-25,proj-beta,Lambda,Web,staging,-9.58
2025-09-25,proj-alpha,EKS,Data,dev,59.77
2025-09-25,proj-beta,S3,Core,staging,50.66
2025-09-25,proj-gamma,S3,Data,prod,75.86
2025-09-25,proj-alpha,Lambda,Web,prod,-0.36
2025-09-25,proj-alpha,EC2,Data,prod,372.92
2025-09-25,proj-alpha,Lambda,Core,staging,10.18
2025-09-26,proj-gamma,EKS,Core,staging,60.71
2025-09-26,proj-beta,RDS,Web,prod,135.1
2025-09-26,proj-alpha,EKS,Web,dev,68.74
2025-09-26,proj-alpha,RDS,Web,prod,91.31
2025-09-26,proj-alpha,RDS,Web,dev,36.53
2025-09-26,proj-beta,S3,Data,prod,70.46
2025-09-27,proj-gamma,EC2,Web,dev,86.66
2025-09-27,proj-beta,EKS,Web,prod,205.96
2025-09-27,proj-alpha,EKS,Data,dev,62.86
2025-09-27,proj-beta,RDS,Data,dev,31.89
2025-09-27,proj-beta,RDS,Data,prod,135.52
2025-09-27,proj-gamma,S3,Web,dev,33.17
2025-09-28,proj-beta,Lambda,Web,prod,18.76
2025-09-28,proj-gamma,Lambda,Core,prod,23.4
2025-09-28,proj-gamma,RDS,Core,prod,136.26
2025-09-28,proj-alpha,S3,Web,prod,79.97
2025-09-28,proj-gamma,Lambda,Web,prod,16.66
2025-09-28,proj-gamma,EKS,Web,prod,118.16
2025-09-29,proj-gamma,Lambda,Web,staging,29.82
2025-09-29,proj-gamma,Lambda,Core,prod,33.79
2025-09-29,proj-beta,EKS,Web,staging,87.7
2025-09-29,proj-beta,EC2,Data,staging,208.07
2025-09-29,proj-gamma,S3,Data,prod,56.53
2025-09-29,proj-alpha,EC2,Web,dev,101.56
2025-09-29,proj-gamma,EKS,Web,prod,164.99
2025-09-29,proj-beta,S3,Core,staging,48.84
2025-09-29,proj-gamma,S3,Web,prod,72.9
2025-09-30,proj-alpha,S3,Web,staging,31.56
2025-09-30,proj-alpha,EC2,Web,staging,183.08
2025-09-30,proj-beta,EC2,Data,dev,119.93
2025-09-30,proj-alpha,Lambda,Core,dev,6.94
2025-09-30,proj-gamma,Lambda,Core,staging,8.36
2025-09-30,proj-gamma,S3,Core,prod,66.23
2025-09-30,proj-alpha,EC2,Core,prod,341.36
2025-09-30,proj-alpha,EC2,Core,prod,459.11
2025-09-30,proj-gamma,EKS,Data,prod,205.3
2025-09-30,proj-alpha,EC2,Core,prod,358.32
2025-10-01,proj-gamma,Lambda,Web,prod,37.18
2025-10-01,proj-beta,EC2,Core,prod,437.72
2025-10-01,proj-beta,S3,Data,prod,88.18
2025-10-01,proj-alpha,RDS,Core,dev,23.46
2025-10-01,proj-alpha,Lambda,Data,dev,3.15
2025-10-01,proj-gamma,S3,Web,dev,38.05
2025-10-01,proj-gamma,Lambda,Core,staging,0.94
2025-10-01,proj-beta,EKS,Web,prod,142.04
2025-10-01,proj-alpha,RDS,Data,prod,100.72
2025-10-01,proj-gamma,RDS,Web,staging,42.69
2025-10-02,proj-alpha,S3,Web,staging,33.15
2025-10-02,proj-alpha,EKS,Data,dev,50.9
2025-10-02,proj-alpha,RDS,Data,dev,20.22
2025-10-02,proj-gamma,Lambda,Data,prod,38.13
2025-10-02,proj-alpha,RDS,Core,dev,45.24
2025-10-02,proj-alpha,EKS,Data,dev,41.79
2025-10-03,proj-beta,RDS,Core,prod,154.25
2025-10-03,proj-gamma,EKS,Data,prod,183.88
2025-10-03,proj-alpha,EC2,Web,staging,226.28
2025-10-03,proj-alpha,RDS,Core,staging,47.32
2025-10-03,proj-gamma,RDS,Core,prod,149.26
2025-10-03,proj-gamma,RDS,Web,prod,119.04
2025-10-03,proj-gamma,Lambda,Core,prod,21.81
2025-10-03,proj-gamma,S3,Data,prod,69.12
2025-10-03,proj-alpha,RDS,Web,prod,106.52
2025-10-04,proj-gamma,Lambda,Web,prod,29.63
2025-10-04,proj-alpha,EKS,Web,prod,202.46
2025-10-04,proj-alpha,Lambda,Core,prod,17.59
2025-10-04,proj-gamma,Lambda,Web,dev,0.68
2025-10-04,proj-gamma,EC2,Data,prod,487.38
2025-10-04,proj-gamma,EKS,Web,prod,103.7
2025-10-04,proj-alpha,RDS,Web,prod,64.07
2025-10-04,proj-beta,EKS,Core,prod,122.86
2025-10-04,proj-beta,EC2,Web,prod,242.94
2025-10-04,proj-alpha,EC2,Core,prod,454.65
2025-10-05,proj-beta,Lambda,Web,prod,-0.36
2025-10-05,proj-alpha,EKS,Core,prod,117.0
2025-10-05,proj-alpha,Lambda,Core,staging,19.86
2025-10-05,proj-gamma,RDS,Core,dev,35.41
2025-10-05,proj-beta,RDS,Data,prod,167.65
2025-10-05,proj-alpha,EKS,Data,prod,160.01
2025-10-05,proj-gamma,EC2,Web,staging,144.0
2025-10-05,proj-beta,RDS,Data,prod,190.67
2025-10-06,proj-alpha,Lambda,Web,staging,6.06
2025-10-06,proj-gamma,Lambda,Core,prod,23.25
2025-10-06,proj-gamma,Lambda,Data,dev,-1.67
2025-10-06,proj-beta,RDS,Core,prod,193.82
2025-10-06,proj-gamma,EKS,Data,prod,126.56
2025-10-06,proj-alpha,EKS,Core,staging,42.82
2025-10-07,proj-gamma,RDS,Data,dev,43.77
2025-10-07,proj-alpha,Lambda,Data,staging,15.47
2025-10-07,proj-beta,EKS,Core,prod,166.64
2025-10-07,proj-gamma,S3,Core,staging,41.31
2025-10-07,proj-alpha,S3,Data,prod,92.22
2025-10-07,proj-alpha,Lambda,Core,dev,14.06
2025-10-07,proj-alpha,EC2,Web,prod,277.26
2025-10-07,proj-gamma,RDS,Data,prod,100.35
2025-10-08,proj-beta,S3,Core,staging,32.93
2025-10-08,proj-beta,EKS,Core,prod,203.53
2025-10-08,proj-gamma,Lambda,Data,dev,13.0
2025-10-08,proj-beta,EC2,Core,prod,348.93
2025-10-08,proj-gamma,Lambda,Core,prod,41.84
2025-10-08,proj-beta,EKS,Core,prod,131.53
2025-10-09,proj-alpha,EKS,Web,dev,21.78
2025-10-09,proj-beta,EC2,Data,prod,254.09
2025-10-09,proj-beta,Lambda,Web,staging,10.4
2025-10-09,proj-alpha,EC2,Core,prod,321.65
2025-10-09,proj-alpha,Lambda,Core,staging,-1.21
2025-10-09,proj-alpha,EC2,Data,prod,334.96
2025-10-09,proj-alpha,EC2,Web,prod,426.79
2025-10-09,proj-beta,EC2,Web,prod,442.7
2025-10-09,proj-alpha,EC2,Data,prod,435.86
2025-10-10,proj-gamma,RDS,Web,prod,60.0
2025-10-10,proj-beta,RDS,Web,staging,42.85
2025-10-10,proj-gamma,EC2,Web,prod,318.75
2025-10-10,proj-beta,Lambda,Web,prod,44.92
2025-10-10,proj-beta,S3,Web,prod,35.19
2025-10-10,proj-gamma,Lambda,Data,prod,23.21
2025-10-10,proj-gamma,Lambda,Core,staging,5.68
2025-10-10,proj-beta,RDS,Core,prod,149.15
2025-10-10,proj-beta,EKS,Core,prod,142.72
2025-10-11,proj-gamma,Lambda,Core,dev,6.44
2025-10-11,proj-alpha,RDS,Web,prod,108.67
2025-10-11,proj-gamma,EC2,Core,prod,437.5
2025-10-11,proj-alpha,S3,Data,staging,61.05
2025-10-11,proj-gamma,Lambda,Data,prod,25.54
2025-10-11,proj-alpha,EC2,Data,dev,136.45
2025-10-12,proj-gamma,RDS,Data,prod,200.58
2025-10-12,proj-alpha,RDS,Core,prod,143.25
2025-10-12,proj-alpha,EKS,Data,dev,41.74
2025-10-12,proj-beta,EC2,Web,prod,401.82
2025-10-12,proj-alpha,Lambda,Web,prod,39.01
2025-10-12,proj-gamma,RDS,Data,dev,29.22
2025-10-12,proj-gamma,S3,Web,prod,66.83
2025-10-13,proj-beta,S3,Data,dev,28.49
2025-10-13,proj-gamma,RDS,Data,dev,40.92
2025-10-13,proj-gamma,EC2,Data,prod,366.65
2025-10-13,proj-beta,EKS,Data,staging,69.46
2025-10-13,proj-beta,RDS,Data,prod,132.42
2025-10-13,proj-beta,EC2,Data,dev,135.64
2025-10-13,proj-alpha,S3,Web,prod,88.83
2025-10-14,proj-gamma,EC2,Web,dev,91.69
2025-10-14,proj-beta,EC2,Core,prod,411.26
2025-10-14,proj-gamma,RDS,Web,prod,108.87
2025-10-14,proj-gamma,EC2,Core,prod,492.02
2025-10-14,proj-alpha,EC2,Data,staging,203.02
2025-10-14,proj-beta,EC2,Web,dev,100.25
2025-10-15,proj-alpha,RDS,Data,staging,75.81
2025-10-15,proj-beta,EKS,Core,staging,87.46
2025-10-15,proj-alpha,S3,Web,prod,111.91
2025-10-15,proj-gamma,Lambda,Data,dev,9.82
2025-10-15,proj-beta,RDS,Web,dev,33.97
2025-10-15,proj-gamma,S3,Core,dev,-1.6
2025-10-16,proj-alpha,EKS,Data,staging,78.78
2025-10-16,proj-gamma,RDS,Core,prod,92.91
2025-10-16,proj-beta,EC2,Core,prod,399.93
2025-10-16,proj-beta,S3,Web,dev,17.69
2025-10-16,proj-beta,Lambda,Data,prod,34.94
2025-10-16,proj-gamma,RDS,Core,prod,92.03
2025-10-16,proj-alpha,EKS,Core,staging,69.0
2025-10-17,proj-alpha,EKS,Web,prod,191.58
2025-10-17,proj-beta,Lambda,Web,prod,25.25
2025-10-17,proj-alpha,S3,Web,staging,52.78
2025-10-17,proj-alpha,EC2,Core,dev,96.7
2025-10-17,proj-beta,Lambda,Core,dev,0.82
2025-10-17,proj-gamma,EC2,Core,staging,186.98
2025-10-17,proj-gamma,EC2,Core,prod,377.47
2025-10-18,proj-alpha,S3,Data,prod,67.7
2025-10-18,proj-gamma,RDS,Core,prod,156.75
2025-10-18,proj-beta,Lambda,Core,dev,-5.98
2025-10-18,proj-gamma,RDS,Web,prod,95.8
2025-10-18,proj-alpha,Lambda,Data,prod,34.08
2025-10-18,proj-alpha,RDS,Web,prod,102.82
2025-10-18,proj-alpha,EC2,Data,prod,430.7
2025-10-19,proj-alpha,EKS,Data,prod,145.06
2025-10-19,proj-gamma,EC2,Web,prod,353.89
2025-10-19,proj-gamma,EKS,Web,prod,127.87
2025-10-19,proj-gamma,EKS,Web,prod,52.28
2025-10-19,proj-beta,EC2,Web,dev,124.86
2025-10-19,proj-beta,Lambda,Data,staging,12.02
2025-10-20,proj-gamma,S3,Web,prod,95.37
2025-10-20,proj-beta,RDS,Web,staging,55.53
2025-10-20,proj-beta,S3,Core,prod,46.73
2025-10-20,proj-beta,EKS,Data,staging,104.7
2025-10-20,proj-alpha,RDS,Data,prod,116.2
2025-10-20,proj-alpha,RDS,Core,prod,143.61
2025-10-20,proj-alpha,EKS,Data,prod,140.02
2025-10-21,proj-alpha,RDS,Core,prod,164.91
2025-10-21,proj-beta,S3,Web,prod,54.98
2025-10-21,proj-alpha,Lambda,Web,staging,11.35
2025-10-21,proj-alpha,S3,Data,prod,48.59
2025-10-21,proj-alpha,EC2,Core,staging,233.24
2025-10-21,proj-alpha,Lambda,Core,prod,11.88
2025-10-21,proj-beta,EC2,Data,prod,396.76
2025-10-21,proj-gamma,Lambda,Web,dev,13.64
2025-10-21,proj-gamma,RDS,Core,prod,143.7
2025-10-22,proj-alpha,EKS,Data,prod,155.96
2025-10-22,proj-alpha,Lambda,Core,prod,30.93
2025-10-22,proj-gamma,RDS,Data,prod,160.38
2025-10-22,proj-gamma,Lambda,Web,prod,28.38
2025-10-22,proj-gamma,S3,Core,prod,61.06
2025-10-22,proj-gamma,Lambda,Data,prod,35.82
2025-10-23,proj-alpha,S3,Core,prod,95.55
2025-10-23,proj-alpha,EC2,Web,prod,297.89
2025-10-23,proj-beta,RDS,Web,prod,168.73
2025-10-23,proj-beta,EKS,Data,dev,37.02
2025-10-23,proj-gamma,Lambda,Core,prod,43.34
2025-10-23,proj-beta,EC2,Core,staging,159.09
2025-10-23,proj-alpha,S3,Web,staging,48.44
2025-10-23,proj-alpha,S3,Core,prod,64.6
2025-10-23,proj-alpha,EC2,Web,staging,192.63
2025-10-24,proj-alpha,RDS,Web,staging,81.53
2025-10-24,proj-gamma,Lambda,Data,staging,6.65
2025-10-24,proj-gamma,RDS,Web,prod,103.92
2025-10-24,proj-alpha,EC2,Web,prod,442.13
2025-10-24,proj-gamma,RDS,Data,prod,137.48
2025-10-24,proj-alpha,Lambda,Data,prod,17.82
2025-10-24,proj-beta,EKS,Core,staging,91.8
2025-10-25,proj-beta,Lambda,Web,prod,23.18
2025-10-25,proj-alpha,RDS,Core,prod,108.51
2025-10-25,proj-gamma,Lambda,Core,prod,8.44
2025-10-25,proj-beta,Lambda,Core,prod,19.16
2025-10-25,proj-gamma,EKS,Core,staging,102.8
2025-10-25,proj-beta,RDS,Data,staging,83.44
2025-10-26,proj-gamma,S3,Core,staging,47.44
2025-10-26,proj-beta,S3,Core,prod,74.52
2025-10-26,proj-gamma,S3,Web,prod,79.56
2025-10-26,proj-alpha,S3,Core,staging,34.32
2025-10-26,proj-alpha,EC2,Data,prod,329.0
2025-10-26,proj-beta,EKS,Data,staging,120.62
2025-10-27,proj-gamma,Lambda,Web,prod,14.39
2025-10-27,proj-beta,RDS,Web,prod,87.33
2025-10-27,proj-alpha,EC2,Web,prod,349.28
2025-10-27,proj-gamma,EC2,Core,prod,389.56
2025-10-27,proj-alpha,EC2,Data,dev,130.75
2025-10-27,proj-gamma,S3,Core,staging,52.16
2025-10-27,proj-alpha,EKS,Data,prod,156.02
2025-10-28,proj-gamma,EC2,Core,prod,353.15
2025-10-28,proj-alpha,EC2,Core,prod,288.97
2025-10-28,proj-beta,RDS,Core,prod,78.91
2025-10-28,proj-beta,S3,Core,staging,47.61
2025-10-28,proj-alpha,RDS,Web,staging,82.91
2025-10-28,proj-alpha,EKS,Data,prod,156.85
2025-10-28,proj-beta,Lambda,Core,prod,31.24
2025-10-29,proj-alpha,EC2,Web,prod,439.74
2025-10-29,proj-alpha,Lambda,Core,prod,10.95
2025-10-29,proj-gamma,EC2,Data,prod,326.88
2025-10-29,proj-gamma,EC2,Core,prod,443.47
2025-10-29,proj-gamma,S3,Core,dev,5.79
2025-10-29,proj-alpha,RDS,Core,staging,67.68
2025-10-29,proj-gamma,Lambda,Data,prod,22.62
2025-10-30,proj-beta,S3,Core,prod,103.03
2025-10-30,proj-alpha,EC2,Data,prod,416.46
2025-10-30,proj-gamma,EC2,Data,prod,415.13
2025-10-30,proj-beta,EKS,Data,prod,115.86
2025-10-30,proj-alpha,EKS,Core,staging,100.07
2025-10-30,proj-alpha,EC2,Web,prod,397.24
2025-10-30,proj-beta,RDS,Data,prod,92.18
2025-10-30,proj-gamma,RDS,Data,prod,124.71
2025-10-30,proj-alpha,EKS,Data,prod,96.01
2025-10-31,proj-gamma,RDS,Web,staging,3.57
2025-10-31,proj-gamma,S3,Web,prod,95.93
2025-10-31,proj-alpha,RDS,Web,prod,166.08
2025-10-31,proj-alpha,EKS,Core,prod,144.28
2025-10-31,proj-alpha,EKS,Core,prod,87.94
2025-10-31,proj-alpha,EC2,Data,dev,108.48
2025-10-31,proj-beta,S3,Data,staging,47.83
2025-11-01,proj-gamma,Lambda,Web,prod,21.92
2025-11-01,proj-gamma,S3,Core,staging,18.31
2025-11-01,proj-gamma,EC2,Web,staging,150.22
2025-11-01,proj-gamma,Lambda,Core,staging,-4.16
2025-11-01,proj-beta,S3,Web,prod,68.75
2025-11-01,proj-beta,EC2,Web,prod,474.99
2025-11-01,proj-gamma,EKS,Data,prod,185.97
2025-11-01,proj-gamma,RDS,Core,dev,28.01
2025-11-02,proj-beta,S3,Data,staging,46.46
2025-11-02,proj-beta,Lambda,Core,prod,17.97
2025-11-02,proj-beta,S3,Core,staging,41.65
2025-11-02,proj-alpha,EC2,Core,staging,207.84
2025-11-02,proj-beta,Lambda,Data,prod,34.48
2025-11-02,proj-beta,RDS,Data,staging,75.14
2025-11-02,proj-gamma,EKS,Web,prod,209.55
2025-11-02,proj-beta,EKS,Data,staging,85.74
2025-11-03,proj-gamma,RDS,Web,staging,41.96
2025-11-03,proj-gamma,RDS,Core,prod,133.15
2025-11-03,proj-alpha,EKS,Data,prod,105.7
2025-11-03,proj-beta,EKS,Data,dev,49.14
2025-11-03,proj-gamma,Lambda,Data,dev,-9.73
2025-11-03,proj-alpha,EKS,Core,dev,54.92
2025-11-03,proj-alpha,EC2,Core,prod,361.02
2025-11-03,proj-beta,EC2,Web,staging,199.15
2025-11-03,proj-alpha,Lambda,Data,dev,8.23
2025-11-04,proj-beta,Lambda,Core,staging,11.93
2025-11-04,proj-alpha,EKS,Web,prod,127.31
2025-11-04,proj-beta,Lambda,Data,prod,23.68
2025-11-04,proj-beta,S3,Core,staging,35.82
2025-11-04,proj-alpha,EC2,Data,dev,100.17
2025-11-04,proj-beta,S3,Core,prod,60.41
2025-11-04,proj-gamma,Lambda,Core,prod,19.54
2025-11-04,proj-beta,EC2,Data,prod,335.77
2025-11-04,proj-gamma,RDS,Web,prod,122.74
2025-11-04,proj-alpha,S3,Core,dev,40.4
2025-11-05,proj-beta,RDS,Data,prod,175.18
2025-11-05,proj-alpha,EKS,Web,prod,104.95
2025-11-05,proj-gamma,EKS,Core,prod,189.09
2025-11-05,proj-gamma,EC2,Core,prod,410.36
2025-11-05,proj-gamma,EC2,Data,dev,119.46
2025-11-05,proj-beta,S3,Core,dev,22.42
2025-11-06,proj-beta,Lambda,Data,prod,28.79
2025-11-06,proj-gamma,RDS,Data,prod,155.5
2025-11-06,proj-beta,RDS,Web,dev,22.99
2025-11-06,proj-beta,Lambda,Data,prod,12.34
2025-11-06,proj-gamma,EKS,Core,prod,50.88
2025-11-06,proj-alpha,S3,Web,dev,27.27
2025-11-07,proj-gamma,Lambda,Data,staging,8.95
2025-11-07,proj-gamma,S3,Core,dev,19.37
2025-11-07,proj-beta,EKS,Core,prod,202.86
2025-11-07,proj-beta,RDS,Data,prod,89.38
2025-11-07,proj-beta,EC2,Core,prod,293.53
2025-11-07,proj-alpha,EC2,Web,staging,206.35
2025-11-08,proj-beta,Lambda,Core,prod,54.59
2025-11-08,proj-beta,RDS,Web,prod,115.7
2025-11-08,proj-alpha,EC2,Core,dev,96.17
2025-11-08,proj-beta,S3,Web,prod,87.58
2025-11-08,proj-beta,S3,Data,prod,60.03
2025-11-08,proj-alpha,EC2,Data,prod,393.42
2025-11-08,proj-beta,S3,Web,staging,42.68
2025-11-09,proj-alpha,EKS,Web,staging,107.12
2025-11-09,proj-gamma,EC2,Data,dev,103.95
2025-11-09,proj-alpha,S3,Core,prod,78.41
2025-11-09,proj-gamma,RDS,Data,staging,41.62
2025-11-09,proj-gamma,EKS,Core,dev,49.12
2025-11-09,proj-alpha,Lambda,Web,prod,3.55
2025-11-10,proj-alpha,RDS,Core,staging,64.95
2025-11-10,proj-gamma,RDS,Web,staging,57.06
2025-11-10,proj-alpha,S3,Core,prod,83.02
2025-11-10,proj-gamma,EKS,Core,staging,81.94
2025-11-10,proj-alpha,Lambda,Web,prod,20.45
2025-11-10,proj-alpha,RDS,Data,staging,38.25
2025-11-10,proj-gamma,S3,Data,prod,77.56
2025-11-10,proj-alpha,EKS,Data,prod,133.93
2025-11-10,proj-beta,EC2,Data,prod,406.18
2025-11-11,proj-gamma,EKS,Core,prod,159.11
2025-11-11,proj-beta,Lambda,Data,staging,7.43
2025-11-11,proj-alpha,Lambda,Core,staging,6.37
2025-11-11,proj-alpha,EKS,Core,prod,148.96
2025-11-11,proj-beta,EC2,Core,prod,331.98
2025-11-11,proj-beta,Lambda,Core,dev,3.03
2025-11-12,proj-gamma,Lambda,Web,dev,11.37
2025-11-12,proj-gamma,EC2,Data,staging,168.98
2025-11-12,proj-gamma,EKS,Web,staging,70.5
2025-11-12,proj-gamma,RDS,Data,prod,176.9
2025-11-12,proj-beta,EKS,Data,prod,185.38
2025-11-12,proj-alpha,S3,Web,dev,33.01
2025-11-12,proj-alpha,S3,Web,prod,69.97
2025-11-12,proj-gamma,EC2,Web,prod,426.2
2025-11-12,proj-alpha,RDS,Web,dev,25.15
2025-11-12,proj-gamma,Lambda,Core,staging,26.43
2025-11-13,proj-alpha,RDS,Data,prod,126.92
2025-11-13,proj-alpha,Lambda,Data,prod,26.7
2025-11-13,proj-gamma,EC2,Data,prod,409.87
